ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1
,Female,Yes,61,Yes,Artist,0,Average,3,Cat_4
,Female,No,43,Yes,Artist,1,Low,1,Cat_6
,Male,Yes,86,,Lawyer,1,High,2,Cat_6
,Female,Yes,55,Yes,Artist,2,Average,3,Cat_6
,Female,Yes,43,Yes,Artist,1,Average,5,Cat_6
,Male,Yes,45,No,Executive,0,Average,3,Cat_4
,Female,Yes,50,Yes,Artist,1,Average,5,Cat_4
,Male,Yes,40,No,Artist,1,Average,2,Cat_5
,Male,No,19,No,Healthcare,0,Low,3,Cat_6
,Female,No,25,Yes,Doctor,3,Low,1,Cat_6
,Female,No,89,Yes,Lawyer,2,Low,1,Cat_6
,Female,No,25,No,Engineer,1,Low,,Cat_7
,Female,Yes,49,Yes,Artist,0,Average,3,Cat_6
,Female,Yes,46,Yes,Engineer,1,Average,5,Cat_6
,Female,Yes,83,Yes,Lawyer,0,Low,2,Cat_6
,Male,Yes,35,Yes,Executive,6,Average,4,Cat_6
,Female,Yes,71,Yes,Lawyer,1,Low,2,Cat_3
,Male,Yes,50,Yes,Artist,0,Average,3,Cat_6
,Male,Yes,58,No,Executive,12,High,2,Cat_6
,Male,Yes,29,No,Healthcare,,High,2,Cat_3
,Male,Yes,35,Yes,Artist,1,Average,4,Cat_3
,Male,Yes,67,Yes,Executive,0,High,2,Cat_6
,Male,Yes,35,No,Doctor,0,Average,5,Cat_4
,Male,Yes,61,Yes,Executive,1,High,3,Cat_6
,Female,No,29,No,Entertainment,0,Low,2,Cat_3
,Female,No,49,Yes,Homemaker,0,Low,,Cat_6
,Male,Yes,46,No,Entertainment,,Average,5,Cat_4
,Male,Yes,47,Yes,Executive,0,Average,5,Cat_2
,Female,No,37,No,Artist,4,Low,2,Cat_6
,Male,No,18,No,Healthcare,9,Low,3,Cat_6
,Female,No,23,No,Entertainment,0,Low,2,Cat_3
,Male,No,29,No,Homemaker,11,Low,3,Cat_3
,Female,Yes,52,No,Artist,,Average,4,Cat_4
,Female,No,43,Yes,Artist,1,Low,4,Cat_6
,Male,Yes,66,Yes,Artist,0,Low,5,Cat_6
,Male,Yes,45,Yes,Executive,1,High,3,Cat_6
,Female,Yes,67,Yes,Lawyer,1,Low,1,Cat_4
,Female,Yes,49,Yes,Marketing,9,Low,2,Cat_6
,Male,Yes,38,No,Executive,1,High,4,Cat_6
,Female,Yes,38,No,Engineer,1,Low,2,Cat_4
,Female,No,32,Yes,Homemaker,10,Low,1,Cat_6
,Male,Yes,48,Yes,Artist,8,Average,2,Cat_6
,Female,No,42,Yes,Homemaker,7,Low,1,Cat_6
,Female,No,50,Yes,Artist,8,Low,3,Cat_6
,Female,Yes,33,Yes,Homemaker,,High,2,Cat_6
,Male,Yes,50,Yes,Artist,0,Average,3,Cat_2
,Female,Yes,30,Yes,Engineer,8,High,6,Cat_4
,Male,Yes,89,No,Lawyer,0,Low,,Cat_6
,Female,Yes,27,Yes,Doctor,1,Low,2,Cat_4
,Female,Yes,43,Yes,Engineer,1,Average,4,Cat_6
,Female,No,25,No,Marketing,1,Low,2,Cat_6
,Female,No,19,No,Healthcare,4,Low,5,
,Female,No,27,Yes,Marketing,12,Low,3,Cat_6
,Male,No,43,Yes,Artist,1,Low,1,Cat_6
,Male,Yes,37,Yes,Entertainment,1,Average,4,Cat_6
,Female,No,27,Yes,Healthcare,1,Low,9,Cat_6
,Male,Yes,61,Yes,Healthcare,1,Low,2,Cat_6
,Male,Yes,41,No,Engineer,0,Average,2,Cat_7
,Female,No,50,Yes,Artist,0,Low,1,Cat_6
,Female,Yes,60,Yes,Artist,1,Average,2,Cat_6
,Male,No,20,No,Healthcare,0,Low,4,Cat_6
,Male,Yes,66,Yes,Marketing,1,High,2,Cat_6
,Male,Yes,36,Yes,Homemaker,5,Low,1,Cat_6
,Male,Yes,65,Yes,Lawyer,1,High,2,Cat_6
,Female,No,30,No,Executive,,Low,1,Cat_3
,Male,Yes,56,Yes,Lawyer,,Low,3,Cat_1
,Male,No,20,No,Healthcare,1,Low,4,Cat_6
,Female,Yes,38,Yes,Artist,0,Low,1,Cat_6
,Male,No,31,Yes,Marketing,0,Low,2,Cat_3
,Female,Yes,30,No,Engineer,,Average,3,Cat_4
,Female,Yes,81,Yes,Lawyer,0,High,2,Cat_6
,Female,No,52,Yes,Lawyer,4,Low,1,Cat_6
,Male,Yes,57,Yes,Artist,0,Low,1,Cat_3
,Male,Yes,30,No,Entertainment,1,Average,3,Cat_3
,Male,Yes,55,No,Entertainment,1,Low,3,Cat_4
,Male,No,38,Yes,Artist,8,Low,1,Cat_6
,Male,Yes,70,No,Lawyer,0,High,2,Cat_3
,Male,Yes,59,No,Artist,0,Low,1,Cat_6
,Male,Yes,39,Yes,Healthcare,1,Low,3,Cat_3
,Female,Yes,58,Yes,Artist,9,Average,3,Cat_6
,Male,Yes,30,No,Entertainment,11,Low,2,Cat_5
,Female,Yes,73,Yes,Artist,1,Average,2,Cat_6
,Female,No,25,Yes,Artist,5,Low,1,
,Male,Yes,40,Yes,Artist,0,High,,Cat_6
,Male,No,38,Yes,Entertainment,1,Low,2,Cat_6
,Male,Yes,45,Yes,Artist,,Average,3,Cat_3
,Male,No,25,No,Healthcare,1,Low,5,Cat_6
,Male,No,36,Yes,Artist,,Low,2,Cat_2
,Male,Yes,53,Yes,Artist,3,High,3,Cat_7
,Female,No,27,No,Healthcare,0,Low,4,Cat_3
,Male,Yes,49,Yes,Artist,6,Average,2,Cat_6
,Female,Yes,51,Yes,Artist,6,Average,5,Cat_6
,Male,No,33,No,Healthcare,0,Low,7,Cat_4
,Male,Yes,67,No,Executive,,High,2,Cat_6
,Female,Yes,72,Yes,Lawyer,1,High,,
,Male,Yes,61,Yes,Entertainment,6,Average,2,Cat_6
,Female,Yes,47,No,Engineer,0,Low,1,Cat_6
,Female,Yes,36,Yes,Engineer,0,Low,1,Cat_3
,Male,Yes,40,No,Engineer,2,Average,,Cat_4
,Male,Yes,32,Yes,Entertainment,1,Average,2,Cat_3
,Female,Yes,40,No,Homemaker,9,Average,5,Cat_4
,Female,Yes,77,Yes,Lawyer,0,High,2,Cat_6
,Male,Yes,42,Yes,Entertainment,,Average,2,Cat_6
,Female,Yes,72,Yes,Lawyer,1,High,4,Cat_2
,Male,Yes,84,No,Lawyer,0,Low,1,Cat_6
,Male,No,27,No,Entertainment,,Low,1,Cat_6
,Male,Yes,32,Yes,Artist,1,Low,2,Cat_6
,Female,Yes,52,Yes,Artist,1,Average,3,Cat_6
,Female,Yes,53,Yes,Artist,,High,6,Cat_3
,Male,,32,Yes,Healthcare,8,High,5,Cat_7
,Female,Yes,47,Yes,Lawyer,2,High,4,Cat_6
,Female,Yes,63,Yes,Artist,4,Average,4,Cat_6
,Male,Yes,35,Yes,Executive,2,Average,5,Cat_6
,Female,Yes,27,Yes,Marketing,9,Low,1,Cat_3
,Male,No,49,Yes,Artist,0,Low,1,Cat_6
,Female,No,31,No,Homemaker,8,Low,1,Cat_6
,Male,,20,No,Healthcare,0,Low,2,Cat_6
,Male,Yes,61,Yes,Executive,5,High,2,Cat_6
,Female,No,30,Yes,Artist,9,Low,5,Cat_6
,Male,No,23,No,Healthcare,1,Low,3,Cat_4
,Male,Yes,42,No,Entertainment,8,Low,2,Cat_4
,Male,Yes,47,,Artist,4,Low,1,Cat_6
,Female,Yes,48,Yes,Engineer,0,High,5,Cat_4
,Female,Yes,57,Yes,Artist,0,High,,Cat_1
,Male,Yes,39,No,Entertainment,0,Average,2,Cat_6
,Male,Yes,43,Yes,Executive,6,High,3,Cat_4
,Female,Yes,56,Yes,Artist,1,Low,2,Cat_6
,Female,Yes,48,No,Artist,0,Low,,
,Male,No,26,Yes,Artist,,Low,1,
,Male,No,28,Yes,Healthcare,0,Low,5,Cat_6
,Female,Yes,71,Yes,Lawyer,8,High,2,Cat_6
,Female,Yes,42,Yes,Artist,1,Average,3,Cat_6
,Female,Yes,50,Yes,Artist,0,Average,9,Cat_6
,Female,Yes,62,Yes,Lawyer,1,Low,3,Cat_6
,Male,Yes,43,Yes,Artist,1,Average,3,Cat_6
,Female,No,32,No,Engineer,9,Low,4,Cat_5
,Male,No,61,Yes,Artist,1,Low,1,Cat_6
,Female,Yes,39,Yes,Entertainment,5,Low,2,Cat_6
,Female,Yes,46,Yes,Artist,0,Average,2,Cat_1
,Male,Yes,50,Yes,Artist,1,Average,3,Cat_6
,Male,Yes,39,Yes,Artist,0,Low,4,Cat_4
,Female,No,35,Yes,Artist,1,Low,1,Cat_6
,Female,Yes,85,Yes,Artist,1,Low,,Cat_6
,Female,No,35,Yes,Entertainment,7,Low,2,Cat_6
,Female,No,33,Yes,Healthcare,1,Low,1,Cat_6
,Male,No,21,No,Healthcare,1,Low,3,Cat_6
,Female,No,46,Yes,Artist,9,Low,1,Cat_6
,Female,No,37,Yes,Artist,1,Low,1,Cat_6
,Female,No,26,,Healthcare,0,Low,7,Cat_6
,Male,Yes,79,Yes,Artist,,High,2,Cat_6
,Female,Yes,33,Yes,Engineer,9,Low,2,Cat_6
,Male,No,25,Yes,Artist,1,Low,3,Cat_6
,Female,No,51,Yes,Artist,,Low,1,Cat_6
,Male,Yes,53,Yes,Executive,1,High,4,Cat_6
,Female,No,41,Yes,Artist,10,Low,1,Cat_6
,Female,Yes,46,Yes,Artist,3,Average,5,Cat_6
,Male,No,32,Yes,Healthcare,8,Low,,Cat_6
,Male,No,62,Yes,Artist,0,Low,,Cat_6
,Male,No,43,No,Engineer,1,Low,,Cat_6
,Male,Yes,36,Yes,Artist,0,Low,3,Cat_3
,Female,Yes,57,Yes,Artist,0,Average,3,Cat_2
,Female,Yes,49,Yes,Artist,0,Average,4,Cat_2
,Female,Yes,49,Yes,,,Low,1,Cat_6
,Female,Yes,51,Yes,Artist,,Average,4,Cat_2
,Female,No,40,No,Marketing,,Low,,Cat_6
,Male,Yes,48,Yes,Artist,1,Average,3,Cat_6
,Male,Yes,59,Yes,Entertainment,1,Average,5,Cat_3
,Male,Yes,40,Yes,Artist,0,Average,3,Cat_6
,Female,Yes,58,Yes,Artist,0,Low,3,Cat_3
,Male,Yes,43,Yes,Entertainment,0,Low,2,Cat_6
,Female,No,39,Yes,Doctor,9,Low,1,Cat_3
,Male,Yes,29,No,Healthcare,13,High,2,Cat_6
,Female,Yes,37,Yes,Marketing,9,Low,1,Cat_6
,Female,Yes,49,Yes,Artist,0,Average,4,Cat_7
,Male,No,26,Yes,Doctor,1,Low,2,Cat_6
,Female,Yes,63,No,Artist,0,High,2,Cat_6
,Male,No,26,Yes,Artist,10,Low,5,Cat_6
,Male,No,21,No,Healthcare,1,Low,5,Cat_4
,Female,Yes,56,Yes,Engineer,1,Average,3,Cat_6
,Male,Yes,27,Yes,Doctor,9,Average,3,Cat_6
,Male,Yes,35,No,Entertainment,1,Low,,Cat_4
,Female,No,39,Yes,Doctor,8,Low,2,Cat_6
,Female,No,30,Yes,Healthcare,13,Low,,Cat_6
,Male,Yes,84,No,Lawyer,1,Low,1,Cat_6
,Female,No,41,No,Engineer,9,Low,1,Cat_6
,Male,Yes,51,Yes,Artist,,Average,5,Cat_6
,Male,No,19,Yes,Marketing,,Low,4,Cat_6
,Female,Yes,59,Yes,Engineer,0,Low,1,Cat_6
,Male,No,25,Yes,Entertainment,7,Low,3,Cat_6
,Female,Yes,40,Yes,Engineer,0,Average,4,Cat_6
,Male,No,42,Yes,Artist,1,Low,1,Cat_2
,Male,Yes,73,No,Executive,0,High,2,Cat_6
,Male,No,30,Yes,Marketing,1,Low,5,Cat_6
,Female,No,29,No,Entertainment,9,Low,4,Cat_4
,Male,Yes,47,,Healthcare,,Average,4,Cat_6
,Female,Yes,27,No,Entertainment,6,High,2,Cat_6
,Male,Yes,35,Yes,Artist,1,High,3,Cat_6
,Female,No,23,No,Healthcare,1,Low,3,Cat_6
,Female,Yes,48,Yes,Artist,6,Low,1,Cat_6
,Female,Yes,33,Yes,Healthcare,,Average,2,Cat_6
,Female,Yes,45,Yes,Artist,0,Average,2,Cat_6
,Female,No,23,No,Healthcare,1,Low,3,Cat_6
,Male,No,42,Yes,Entertainment,1,Low,8,Cat_3
,Female,Yes,69,Yes,Artist,1,High,4,Cat_6
,Female,No,33,No,Healthcare,1,Low,6,Cat_6
,Male,No,28,No,Executive,9,Low,4,Cat_6
,Female,No,19,No,Healthcare,1,Low,4,Cat_6
,Female,No,21,No,Marketing,2,Low,2,Cat_3
,Male,Yes,42,Yes,Artist,7,Average,2,Cat_6
,Female,Yes,87,Yes,Lawyer,,High,2,Cat_6
,Female,Yes,81,No,,,High,2,Cat_6
,Female,No,38,Yes,Doctor,8,Low,1,Cat_4
,Female,No,31,Yes,Homemaker,8,Low,1,Cat_6
,Male,Yes,45,No,Engineer,1,Average,5,Cat_6
,Female,Yes,83,Yes,Lawyer,1,Low,1,Cat_6
,Female,No,22,No,Healthcare,0,Low,,Cat_6
,Female,Yes,69,No,Engineer,0,Average,4,Cat_4
,Male,No,36,Yes,Artist,2,Low,1,Cat_4
,Male,Yes,70,Yes,Entertainment,0,High,2,Cat_6
,Male,Yes,40,No,,,Average,5,Cat_3
,Male,No,21,No,Healthcare,1,Low,6,Cat_6
,Male,No,19,No,Healthcare,7,Low,4,Cat_4
,Male,Yes,39,Yes,Artist,0,Average,3,Cat_6
,Male,Yes,28,No,Doctor,5,Low,2,Cat_3
,Female,Yes,40,Yes,Artist,0,Average,4,Cat_6
,Female,Yes,29,No,Marketing,,Low,,
,Male,Yes,53,Yes,Doctor,1,Low,,Cat_6
,Female,Yes,42,Yes,Artist,1,Average,2,Cat_6
,Male,Yes,40,No,Artist,,Average,2,Cat_4
,Female,No,48,No,Engineer,12,Low,1,Cat_4
,Female,Yes,29,Yes,Artist,4,Low,2,Cat_1
,Male,Yes,71,No,Executive,5,Low,3,Cat_4
,Female,Yes,82,No,Lawyer,0,High,2,Cat_6
,Female,Yes,50,Yes,Entertainment,4,Low,2,Cat_6
,Male,No,40,Yes,Artist,1,Low,2,Cat_6
,Male,No,18,No,Healthcare,6,Low,4,Cat_6
,Male,Yes,42,No,Entertainment,0,Average,4,Cat_6
,Male,Yes,39,Yes,Entertainment,9,Average,2,Cat_6
,Female,No,32,Yes,Artist,,Low,1,Cat_6
,Female,Yes,50,Yes,Artist,,Low,2,Cat_6
,Female,Yes,60,Yes,Engineer,1,Average,3,Cat_7
,Female,No,38,No,Engineer,,Low,1,Cat_6
,Male,Yes,60,No,Engineer,0,Average,3,Cat_6
,Male,Yes,40,No,Engineer,3,Low,1,Cat_3
,Female,Yes,40,No,Homemaker,2,Average,2,Cat_6
,Male,Yes,65,No,Doctor,1,Low,1,Cat_1
,Female,No,38,Yes,Healthcare,0,Low,2,Cat_6
,Male,No,37,Yes,Engineer,1,Low,1,Cat_6
,Male,Yes,53,Yes,Artist,0,Low,1,Cat_6
,Male,No,39,Yes,Artist,1,Low,,Cat_4
,Male,Yes,62,No,Entertainment,8,Low,2,Cat_3
,Male,Yes,47,Yes,Artist,1,Average,2,Cat_2
,Male,,38,Yes,Entertainment,,Average,4,Cat_3
,Female,Yes,30,No,Homemaker,,Average,2,Cat_3
,Female,Yes,62,No,Artist,1,Average,3,Cat_6
,Male,Yes,69,No,Doctor,8,Low,2,Cat_6
,Female,No,19,No,Healthcare,0,Low,2,Cat_4
,Male,No,18,No,Healthcare,0,Low,4,Cat_6
,Female,No,35,Yes,Artist,,Low,1,Cat_4
,Male,No,49,No,Healthcare,,Low,1,Cat_6
,Female,Yes,36,Yes,Artist,7,Average,2,Cat_6
,Female,Yes,35,Yes,Engineer,0,Low,3,Cat_3
,Male,,36,Yes,Healthcare,8,High,2,Cat_4
,Male,No,30,Yes,Healthcare,,Low,1,Cat_6
,Male,Yes,47,Yes,Executive,8,High,4,Cat_6
,Male,No,23,No,Artist,1,Low,4,Cat_6
,Female,Yes,42,Yes,Doctor,0,Average,4,Cat_6
,Female,Yes,47,Yes,Artist,8,Average,4,Cat_3
,Male,Yes,40,Yes,Healthcare,1,Low,3,Cat_6
,Male,Yes,59,No,Executive,0,High,3,Cat_6
,Female,Yes,38,Yes,Artist,3,Low,2,Cat_7
,Male,Yes,73,Yes,Lawyer,1,High,2,Cat_6
,Male,No,45,Yes,Artist,0,Low,1,Cat_6
,Male,Yes,71,Yes,Artist,0,Average,4,Cat_6
,Female,Yes,60,No,Engineer,0,Low,2,Cat_3
,Male,No,27,Yes,Doctor,0,Low,2,Cat_6
,Female,Yes,57,Yes,Artist,0,Low,2,Cat_6
,Male,No,26,No,Healthcare,1,Low,3,
,Female,Yes,18,No,Artist,,High,,Cat_1
,Female,Yes,42,Yes,Artist,4,Average,2,Cat_6
,Male,Yes,49,No,Executive,11,High,4,Cat_6
,Male,Yes,40,Yes,Entertainment,8,Low,2,Cat_6
,Female,No,40,Yes,Artist,5,Low,9,Cat_6
,Male,No,19,No,Healthcare,8,Low,3,Cat_6
,Male,Yes,42,Yes,Artist,1,Average,2,Cat_6
,Female,No,50,Yes,Engineer,0,Low,1,Cat_6
,Male,Yes,72,No,Entertainment,2,Average,2,Cat_6
,Male,Yes,67,Yes,Lawyer,1,High,3,Cat_6
,Male,Yes,37,Yes,Entertainment,3,Low,1,Cat_6
,Male,Yes,38,Yes,Executive,,High,4,Cat_6
,Female,No,42,Yes,Marketing,,Low,3,Cat_6
,Male,Yes,26,No,Artist,1,Low,4,Cat_6
,Male,Yes,32,No,Executive,1,High,5,Cat_6
,Male,Yes,51,Yes,Artist,1,Low,1,Cat_4
,Male,Yes,61,No,Engineer,5,Average,3,Cat_6
,Male,Yes,38,No,Engineer,0,Average,3,Cat_4
,Male,Yes,73,No,Lawyer,1,Low,1,Cat_6
,Female,No,30,No,Engineer,1,Low,,Cat_4
,Female,Yes,62,Yes,Artist,0,Average,2,Cat_5
,Male,Yes,40,Yes,Executive,0,Low,4,Cat_6
,Male,No,42,Yes,Healthcare,8,Low,3,Cat_6
,Male,No,30,Yes,Healthcare,9,Low,1,Cat_6
,Female,Yes,46,No,Homemaker,9,Low,1,Cat_3
,Female,Yes,68,,Lawyer,0,Low,1,Cat_6
,Female,Yes,38,No,Engineer,9,Average,4,Cat_4
,Male,Yes,40,Yes,Doctor,0,Average,5,Cat_6
,Male,Yes,50,No,Entertainment,0,Average,3,Cat_6
,Female,No,28,No,Entertainment,1,Low,2,Cat_3
,Female,Yes,71,No,,1,Low,1,Cat_6
,Female,Yes,37,Yes,Artist,3,Low,2,Cat_6
,Female,Yes,51,Yes,Artist,0,Average,4,Cat_3
,Female,Yes,41,Yes,Engineer,1,Average,4,Cat_6
,Female,Yes,65,Yes,Artist,0,Average,4,Cat_4
,Female,Yes,48,No,Marketing,0,Average,2,Cat_4
,Female,Yes,63,Yes,,,Average,3,Cat_6
,Male,Yes,68,No,Lawyer,,High,,Cat_6
,Female,Yes,47,Yes,Artist,0,Average,2,Cat_6
,Male,No,28,Yes,Artist,9,Low,2,Cat_6
,Female,No,38,Yes,Entertainment,0,Low,1,Cat_6
,Male,No,36,Yes,Entertainment,1,Low,2,Cat_6
,Female,No,27,No,Artist,,Low,4,Cat_4
,Male,Yes,36,No,Entertainment,,Average,3,Cat_6
,Female,Yes,65,Yes,Lawyer,0,Average,4,Cat_6
,Female,No,27,No,Homemaker,9,Low,1,Cat_4
,Male,Yes,69,No,Lawyer,,High,2,Cat_1
,Female,Yes,80,Yes,Lawyer,0,High,,Cat_6
,Male,,59,Yes,Entertainment,,Average,4,Cat_6
,Male,Yes,50,,Executive,4,Average,9,Cat_4
,Female,Yes,77,No,Lawyer,,High,2,Cat_6
,Male,Yes,68,No,Executive,,High,3,Cat_7
,Male,Yes,50,Yes,Artist,0,Low,3,Cat_6
,Male,No,26,Yes,Healthcare,5,Low,5,Cat_6
,Male,Yes,46,Yes,Artist,2,Average,4,Cat_2
,Male,Yes,36,Yes,Artist,,Average,2,
,Female,Yes,40,Yes,Artist,4,Average,5,Cat_4
,Male,No,33,Yes,Healthcare,9,Low,5,Cat_6
,Male,No,56,No,Marketing,1,Low,2,Cat_6
,Female,No,25,No,Doctor,2,Low,1,Cat_4
,Male,Yes,61,Yes,Lawyer,1,High,2,Cat_6
,Female,Yes,42,Yes,Entertainment,0,Average,4,Cat_3
,Male,Yes,49,Yes,Artist,1,Low,4,Cat_3
,Male,Yes,48,No,Entertainment,1,Average,3,Cat_3
,Male,Yes,36,Yes,Healthcare,3,Low,3,Cat_6
,Male,Yes,47,Yes,Artist,0,Low,1,Cat_6
,Male,Yes,70,Yes,Doctor,1,High,3,Cat_6
,Male,No,21,No,Healthcare,1,Low,4,Cat_2
,Male,No,51,Yes,Artist,5,Low,1,Cat_6
,Male,Yes,46,Yes,Artist,0,Low,2,Cat_6
,Male,No,33,Yes,Artist,,Low,2,Cat_6
,Male,No,26,Yes,Healthcare,1,Low,3,Cat_6
,Female,Yes,37,Yes,Engineer,0,High,2,Cat_6
,Male,Yes,47,Yes,Entertainment,2,Average,3,Cat_3
,Female,No,38,Yes,Entertainment,0,Low,2,Cat_6
,Female,No,36,Yes,Artist,8,Low,1,Cat_6
,Male,Yes,29,No,Artist,6,Average,2,Cat_6
,Male,Yes,41,No,Executive,1,High,4,Cat_6
,Male,No,20,No,Healthcare,7,Low,3,Cat_6
,Female,No,36,Yes,Artist,0,Low,1,Cat_2
,Female,No,23,No,Healthcare,0,Low,6,Cat_4
,Male,Yes,53,Yes,Engineer,1,Average,3,Cat_6
,Male,Yes,69,Yes,Artist,,Average,2,Cat_6
,Male,No,28,Yes,Doctor,0,Low,3,Cat_6
,Male,No,31,No,Marketing,,Low,1,Cat_6
,Male,Yes,36,Yes,Executive,6,High,2,Cat_6
,Male,No,28,Yes,Doctor,1,Low,9,Cat_4
,Female,Yes,45,Yes,Artist,1,Average,3,Cat_7
,Female,No,25,,Healthcare,1,Low,1,Cat_4
,Female,,30,Yes,Doctor,0,Low,3,Cat_3
,Female,Yes,78,Yes,Lawyer,6,Low,1,Cat_4
,Female,Yes,60,Yes,Artist,1,Average,5,Cat_6
,Male,Yes,61,No,Artist,,Low,2,Cat_6
,Female,No,22,No,Doctor,11,Low,4,Cat_1
,Female,Yes,50,Yes,Artist,0,Average,2,Cat_3
,Male,,43,No,Executive,,Average,3,Cat_3
,Male,Yes,51,No,Entertainment,1,Low,3,Cat_6
,Male,No,31,No,Healthcare,0,Low,,Cat_6
,Female,No,27,No,Engineer,1,Low,7,Cat_4
,Female,Yes,45,Yes,Executive,7,High,2,Cat_6
,Male,Yes,32,Yes,Healthcare,6,Low,2,Cat_6
,Female,No,22,No,Healthcare,2,Low,3,Cat_4
,Male,No,42,Yes,Artist,3,Low,1,Cat_6
,Male,No,30,Yes,Artist,0,Low,4,Cat_6
,Female,No,30,Yes,Healthcare,9,Low,1,Cat_6
,Male,Yes,60,No,Executive,0,High,2,Cat_6
,Male,No,33,No,Entertainment,1,Low,3,Cat_2
,Female,No,27,Yes,Artist,1,Low,1,Cat_3
,Female,No,36,No,Engineer,0,Low,1,Cat_6
,Male,Yes,50,,Artist,1,Average,4,Cat_6
,Male,Yes,29,Yes,Artist,0,Low,5,Cat_4
,Female,No,18,No,Healthcare,2,Low,5,Cat_6
,Female,Yes,42,Yes,Artist,9,Average,3,Cat_3
,Male,Yes,45,Yes,Artist,,Average,2,Cat_6
,Female,Yes,61,No,Marketing,,Average,,Cat_6
,Male,Yes,83,No,Lawyer,1,Low,1,Cat_6
,Female,Yes,41,No,Engineer,0,Average,4,Cat_6
,Female,No,40,Yes,Engineer,9,Low,1,Cat_7
,Male,No,21,No,Healthcare,3,Low,3,Cat_2
,Female,Yes,66,Yes,Artist,0,Average,3,Cat_6
,Male,Yes,43,No,Artist,0,Average,2,Cat_3
,Male,No,18,No,Healthcare,0,Low,2,Cat_6
,Female,,59,Yes,Artist,9,Average,2,Cat_6
,Male,No,22,No,Healthcare,,Low,4,Cat_6
,Male,Yes,50,Yes,Artist,1,Low,2,Cat_6
,Male,No,47,Yes,Engineer,1,Low,2,Cat_6
,Female,No,29,No,Engineer,0,Low,6,Cat_4
,Female,Yes,62,Yes,Artist,5,Average,5,Cat_6
,Male,No,21,No,Healthcare,2,Low,4,Cat_6
,Female,No,36,Yes,Artist,8,Low,2,Cat_3
,Female,Yes,38,Yes,Artist,5,High,3,Cat_4
,Male,No,25,No,Doctor,4,Low,,Cat_4
,Male,Yes,38,No,Engineer,0,High,6,Cat_4
,Female,Yes,35,No,Engineer,0,High,1,Cat_6
,Female,No,30,Yes,Entertainment,9,Low,3,Cat_6
,Female,No,30,No,Doctor,3,Low,4,Cat_6
,Male,No,28,Yes,Healthcare,1,Low,3,Cat_6
,Female,No,53,Yes,Entertainment,0,Low,1,Cat_6
,Male,Yes,48,Yes,Artist,4,Average,2,Cat_6
,Male,Yes,31,No,Entertainment,1,Low,6,Cat_4
,Male,No,28,No,,1,Low,1,Cat_4
,Male,No,26,Yes,Artist,5,Low,1,Cat_1
,Female,Yes,57,Yes,Artist,1,High,3,Cat_2
,Female,Yes,37,Yes,Artist,6,Low,2,Cat_6
,Male,No,52,Yes,Artist,0,Low,3,Cat_6
,Female,Yes,86,Yes,Lawyer,0,High,2,Cat_6
,Female,No,41,Yes,Artist,,Low,1,Cat_6
,Female,No,25,No,Marketing,1,Low,2,Cat_3
,Female,No,51,Yes,Artist,0,Low,1,Cat_6
,Male,Yes,32,No,Entertainment,2,Low,2,Cat_3
,Male,,40,Yes,Artist,1,Low,1,Cat_7
,Male,Yes,41,No,Entertainment,0,Average,4,Cat_4
,Male,No,23,No,Healthcare,0,Low,2,Cat_6
,Female,No,52,Yes,Artist,1,Low,3,Cat_6
,Male,Yes,49,Yes,Artist,1,Low,2,Cat_3
,Female,Yes,30,Yes,Healthcare,0,Average,4,Cat_6
,Female,Yes,46,Yes,Artist,9,Average,4,Cat_6
,Female,Yes,25,No,Homemaker,8,Average,2,Cat_6
,Female,Yes,36,Yes,Homemaker,1,Average,3,Cat_3
,Female,No,47,Yes,Entertainment,1,Low,1,Cat_6
,Male,Yes,57,Yes,Artist,0,Low,1,Cat_6
,Male,Yes,61,Yes,Artist,0,Low,2,Cat_6
,Female,No,19,No,Healthcare,,Low,,Cat_3
,Male,,19,No,Healthcare,0,Low,3,Cat_6
,Male,Yes,39,Yes,Artist,0,Average,2,Cat_4
,Male,Yes,37,Yes,Artist,0,Low,4,Cat_3
,Male,Yes,55,Yes,Artist,4,Low,2,Cat_6
,Female,No,22,No,Marketing,1,Low,2,Cat_1
,Male,Yes,46,Yes,Artist,1,Low,2,Cat_6
,Male,No,32,Yes,Doctor,0,Low,4,Cat_4
,Male,No,36,Yes,Artist,13,Low,1,Cat_6
,Male,No,23,No,Healthcare,2,Low,3,Cat_2
,Male,No,18,No,Healthcare,2,Low,3,Cat_6
,Male,Yes,30,Yes,Entertainment,,Average,3,Cat_6
,Male,Yes,71,No,Executive,0,High,4,Cat_6
,Male,Yes,47,Yes,Artist,1,Average,4,Cat_6
,Male,No,45,Yes,Artist,0,Low,4,Cat_6
,Female,Yes,42,Yes,Engineer,1,Average,4,Cat_4
,Male,Yes,32,Yes,Doctor,9,Average,3,Cat_6
,Female,No,25,Yes,Artist,8,Low,1,Cat_6
,Male,No,28,Yes,Healthcare,,Low,6,Cat_4
,Male,Yes,35,Yes,Artist,,Average,4,Cat_6
,Male,Yes,47,No,Artist,3,Average,3,Cat_6
,Male,Yes,41,No,Doctor,0,Average,2,Cat_4
,Female,No,19,No,Healthcare,3,Low,3,Cat_6
,Male,Yes,66,Yes,,0,Low,2,Cat_2
,Female,No,29,No,Marketing,2,Low,3,Cat_6
,Female,Yes,38,Yes,Doctor,0,Average,2,Cat_6
